District,Station,Date,Cumsum,Rain,DATE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Months,Ave_Rainfall
Kanchipuram,Uthiramerur,2020-05-29,55.1,2.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-05-30,56.3,1.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-05-31,56.3,0,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-01,1.4,1.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-02,2.8,1.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-03,4.5,1.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-04,4.7,0.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-05,7.8,3.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-06,10.7,2.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-07,14.6,3.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-08,15.3,0.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-09,16.4,1.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-10,20.9,4.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-11,22.6,1.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-12,24.2,1.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-13,26.6,2.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-14,33.8,7.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-15,35.6,1.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-16,37,1.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-17,38,1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-18,38.8,0.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-19,40.7,1.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-20,44.5,3.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-21,44.8,0.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-22,46.4,1.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-23,49.1,2.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-24,51.3,2.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-25,52.7,1.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-26,53.1,0.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-27,53.7,0.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-28,54.5,0.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-29,57.8,3.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-06-30,60.2,2.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-01,60.8,0.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-02,63.6,2.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-03,66.7,3.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-04,69.8,3.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-05,70.5,0.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-06,72.1,1.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-07,75.1,3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-08,77.3,2.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-09,77.8,0.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-10,79.9,2.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-11,83.2,3.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-12,86,2.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-13,89.5,3.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-14,92.8,3.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-15,96.1,3.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-16,96.6,0.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-17,98,1.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-18,102.1,4.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-19,107.3,5.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-20,107.6,0.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-21,114.5,6.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-22,117.1,2.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-23,122.7,5.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-24,125.5,2.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-25,131.4,5.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-26,132.4,1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-27,136.4,4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-28,140.8,4.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-29,143.5,2.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-30,146.4,2.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-07-31,149.7,3.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-01,152.4,2.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-02,159.1,6.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-03,162.2,3.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-04,165.3,3.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-05,169.5,4.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-06,174.3,4.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-07,176.8,2.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-08,180.3,3.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-09,187.6,7.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-10,191.1,3.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-11,194.4,3.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-12,198.5,4.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-13,203.3,4.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-14,207.9,4.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-15,211.5,3.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-16,217.2,5.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-17,222,4.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-18,228.6,6.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-19,232.1,3.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-20,236.6,4.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-21,241.6,5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-22,247.6,6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-23,251.9,4.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-24,256.1,4.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-25,260.6,4.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-26,264.1,3.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-27,265.3,1.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-28,267.3,2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-29,270.8,3.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-30,272.7,1.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-08-31,284.2,11.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-01,290,5.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-02,293.5,3.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-03,297.6,4.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-04,299.4,1.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-05,299.9,0.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-06,306.1,6.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-07,312.9,6.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-08,316.1,3.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-09,321.3,5.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-10,326.9,5.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-11,330,3.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-12,333.5,3.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-13,337.4,3.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-14,340.5,3.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-15,344.6,4.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-16,348.5,3.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-17,353.5,5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-18,355.2,1.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-19,360.8,5.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-20,367.4,6.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-21,372.2,4.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-22,376.5,4.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-23,378.6,2.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-24,384.6,6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-25,388.8,4.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-26,391.4,2.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-27,395.1,3.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-28,399.9,4.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-29,406.1,6.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-09-30,413.3,7.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-01,9.5,9.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-02,13.3,3.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-03,17.3,4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-04,27.1,9.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-05,34.5,7.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-06,39,4.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-07,42.1,3.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-08,46.9,4.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-09,51.9,5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-10,57.2,5.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-11,59.7,2.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-12,62.5,2.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-13,68.7,6.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-14,72,3.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-15,76,4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-16,78.2,2.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-17,83,4.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-18,87.1,4.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-19,92.8,5.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-20,98.8,6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-21,104.1,5.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-22,108.4,4.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-23,114,5.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-24,119.6,5.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-25,125,5.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-26,129.4,4.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-27,137.7,8.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-28,147.8,10.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-29,160.3,12.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-30,166.7,6.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-10-31,172.6,5.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-01,182.4,9.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-02,192.7,10.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-03,201,8.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-04,211.3,10.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-05,226.8,15.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-06,238.2,11.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-07,244.9,6.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-08,252.9,8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-09,262.2,9.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-10,274.1,11.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-11,281.3,7.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-12,291.6,10.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-13,303.5,11.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-14,314,10.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-15,322.2,8.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-16,335,12.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-17,341.3,6.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-18,344.2,2.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-19,347.6,3.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-20,350.1,2.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-21,354.9,4.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-22,363.3,8.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-23,372.1,8.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-24,380.1,8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-25,387.5,7.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-26,396.9,9.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-27,402.6,5.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-28,407.2,4.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-29,411.8,4.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-11-30,418,6.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-01,429.5,11.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-02,442.9,13.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-03,454.1,11.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-04,462.6,8.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-05,469,6.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-06,478,9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-07,484.1,6.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-08,489.4,5.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-09,495.6,6.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-10,502.7,7.1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-11,508.2,5.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-12,511.1,2.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-13,519.8,8.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-14,525,5.2,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-15,529.3,4.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-16,533.9,4.6,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-17,535.8,1.9,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-18,536.8,1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-19,541.2,4.4,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-20,544.5,3.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-21,545.8,1.3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-22,548.5,2.7,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-23,551.3,2.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-24,552.8,1.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-25,553.6,0.8,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-26,553.6,0,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-27,553.6,0,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-28,554.6,1,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-29,555.1,0.5,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-30,558.1,3,,,,,,,,,,,,,,,
Kanchipuram,Uthiramerur,2020-12-31,562.5,4.4,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-01-01,1.4,1.4,1,1.4,5.8,0.3,11.2,53.5,0,12.5,41,85,2.7,128.4,254.8,JAN,5.8
Karur,Anaipalayam,2020-01-02,3.8,0.3,2,3.8,5.8,1.2,12.4,56.8,0.9,12.5,41.6,88.6,11.4,134.3,256.9,FEB,8.6
Karur,Anaipalayam,2020-01-03,4.1,0,3,4.1,5.8,1.2,12.6,58.3,1.4,12.7,41.6,90.7,13.7,141.9,257.8,MAR,11
Karur,Anaipalayam,2020-01-04,4.1,0,4,4.1,5.8,1.9,13.1,59.1,1.6,12.7,41.7,92.4,15.1,150.7,259.5,APR,38.4
Karur,Anaipalayam,2020-01-05,4.1,0,5,4.1,5.8,2.3,13.2,66,1.7,13.4,41.7,94.7,16.4,156.4,260.4,MAY,73.7
Karur,Anaipalayam,2020-01-06,4.1,0.1,6,4.1,6.2,3.5,14.2,69,3.7,13.6,42.6,96,18.1,162.1,262.7,JUN,12.1
Karur,Anaipalayam,2020-01-07,4.2,0.2,7,4.2,6.5,3.8,19.2,72.7,4,14,44.1,98.5,20.9,166,265.6,JUL,27
Karur,Anaipalayam,2020-01-08,4.4,0.3,8,4.4,8.7,4.1,20.7,74.5,7.8,16.7,44.1,99.8,25.2,173.3,267.3,AUG,42.3
Karur,Anaipalayam,2020-01-09,4.7,0,9,4.7,8.7,4.1,20.7,75.5,7.8,17.3,45,102.7,30.2,179.6,268.4,SEP,97.5
Karur,Anaipalayam,2020-01-10,4.7,0,10,4.7,8.7,5.8,21.9,75.8,8.4,17.3,45.3,106.7,35.5,184.3,270.6,OCT,123.4
Karur,Anaipalayam,2020-01-11,4.7,0,11,4.7,8.7,5.8,21.9,79.8,9,17.9,47.7,110,39.1,185.5,273.3,NOV,128.7
Karur,Anaipalayam,2020-01-12,4.7,0,12,4.7,8.7,6.5,21.9,81.8,9.1,19.2,48.1,111.4,42.1,188.1,275.3,DEC,46.7
Karur,Anaipalayam,2020-01-13,4.7,0.2,13,4.7,8.8,6.5,23.7,85.6,9.7,20.1,48.1,112.7,46.6,193.7,276.4,,
Karur,Anaipalayam,2020-01-14,4.9,0.6,14,4.9,8.9,7.1,24.4,86.1,9.9,20.4,48.3,116.7,53.4,196.2,276.6,,
Karur,Anaipalayam,2020-01-15,5.5,0,15,5.5,9.1,7.2,24.6,89,10,20.5,50.7,122.6,56.4,199.6,278,,
Karur,Anaipalayam,2020-01-16,5.5,0,16,5.5,9.1,7.2,26.3,91.1,10.2,22.5,53.5,123.9,60.7,203.2,280.2,,
Karur,Anaipalayam,2020-01-17,5.5,0,17,5.5,9.8,7.2,27.3,94.4,10.8,23.4,56.1,130.1,65.5,205.3,281.9,,
Karur,Anaipalayam,2020-01-18,5.5,0,18,5.5,11.3,7.2,28.3,97.1,10.8,23.6,58,133.8,68,210.2,283.2,,
Karur,Anaipalayam,2020-01-19,5.5,0,19,5.5,11.6,7.3,29.7,98,11.8,25.3,59.3,135.5,72.6,213,286.8,,
Karur,Anaipalayam,2020-01-20,5.5,0,20,5.5,12.2,7.3,29.7,99,11.9,26.4,59.6,141.3,76.7,214.5,288.1,,
Karur,Anaipalayam,2020-01-21,5.5,0.2,21,5.5,12.7,9.7,32.8,99.7,11.9,27.3,61.5,143.1,81.5,220.8,289.2,,
Karur,Anaipalayam,2020-01-22,5.7,0,22,5.7,14.2,9.9,35.5,103,11.9,28.4,62,147.2,85.2,226.2,289.8,,
Karur,Anaipalayam,2020-01-23,5.7,0,23,5.7,14.3,9.9,36.9,104.4,12,28.5,63.9,151.1,89.6,228.2,292.6,,
Karur,Anaipalayam,2020-01-24,5.7,0,24,5.7,14.3,10,37.1,108.2,12.1,32.5,67.2,154.4,94.6,234.4,293.3,,
Karur,Anaipalayam,2020-01-25,5.7,0,25,5.7,14.3,10,43.8,111,12.1,35.6,69.5,158.4,98.4,239.2,293.9,,
Karur,Anaipalayam,2020-01-26,5.7,0,26,5.7,14.3,10,44.1,113.1,12.1,35.7,74.4,161.3,102.5,240.7,296,,
Karur,Anaipalayam,2020-01-27,5.7,0,27,5.7,14.3,10.6,45.8,114,12.1,35.7,76,163.2,107.1,243,296.3,,
Karur,Anaipalayam,2020-01-28,5.7,0.1,28,5.7,14.3,10.6,49,115.3,12.1,35.7,77.5,172.7,110.8,245.1,297.5,,
Karur,Anaipalayam,2020-01-29,5.8,0,29,5.8,,10.8,49.3,118.1,12.1,35.8,80,176.5,115.7,249.7,298.1,,
Karur,Anaipalayam,2020-01-30,5.8,0,30,5.8,,10.8,49.3,118.1,12.1,36.9,80.1,179,120.5,252,298.2,,
Karur,Anaipalayam,2020-01-31,5.8,0,31,5.8,,11,,123.1,,39.2,81.5,,123.4,,298.8,,
Karur,Anaipalayam,2020-02-01,5.8,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-02,5.8,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-03,5.8,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-04,5.8,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-05,5.8,0.4,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-06,6.2,0.3,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-07,6.5,2.2,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-08,8.7,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-09,8.7,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-10,8.7,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-11,8.7,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-12,8.7,0.1,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-13,8.8,0.1,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-14,8.9,0.2,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-15,9.1,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-16,9.1,0.7,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-17,9.8,1.5,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-18,11.3,0.3,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-19,11.6,0.6,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-20,12.2,0.5,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-21,12.7,1.5,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-22,14.2,0.1,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-23,14.3,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-24,14.3,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-25,14.3,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-26,14.3,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-27,14.3,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-02-28,14.3,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-01,0.3,0.3,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-02,1.2,0.9,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-03,1.2,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-04,1.9,0.7,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-05,2.3,0.4,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-06,3.5,1.2,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-07,3.8,0.3,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-08,4.1,0.3,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-09,4.1,0,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-10,5.8,1.7,,,,,,,,,,,,,,,
Karur,Anaipalayam,2020-03-11,5.8,0,,,,,,,,,,,,,,,
