District,Station,Date,Cumsum,Rain
Chennai,Saidapet,2020-06-12,11,0.9
Chennai,Saidapet,2020-06-13,11.3,0.3
Chennai,Saidapet,2020-06-14,12.8,1.5
Chennai,Saidapet,2020-06-15,13,0.2
Chennai,Saidapet,2020-06-16,13.3,0.3
Chennai,Saidapet,2020-06-17,13.5,0.2
Chennai,Saidapet,2020-06-18,17.4,3.9
Chennai,Saidapet,2020-06-19,21.4,4
Chennai,Saidapet,2020-06-20,21.4,0
Chennai,Saidapet,2020-06-21,22.3,0.9
Chennai,Saidapet,2020-06-22,23.9,1.6
Chennai,Saidapet,2020-06-23,27.2,3.3
Chennai,Saidapet,2020-06-24,28,0.8
Chennai,Saidapet,2020-06-25,29.1,1.1
Chennai,Saidapet,2020-06-26,31.3,2.2
Chennai,Saidapet,2020-06-27,32.4,1.1
Chennai,Saidapet,2020-06-28,32.9,0.5
Chennai,Saidapet,2020-06-29,34.6,1.7
Chennai,Saidapet,2020-06-30,35.4,0.8
Chennai,Saidapet,2020-07-01,37.6,2.2
Chennai,Saidapet,2020-07-02,38.8,1.2
Chennai,Saidapet,2020-07-03,41.9,3.1
Chennai,Saidapet,2020-07-04,43.4,1.5
Chennai,Saidapet,2020-07-05,43.9,0.5
Chennai,Saidapet,2020-07-06,45.9,2
Chennai,Saidapet,2020-07-07,46.9,1
Chennai,Saidapet,2020-07-08,49.4,2.5
Chennai,Saidapet,2020-07-09,53.6,4.2
Chennai,Saidapet,2020-07-10,57.3,3.7
Chennai,Saidapet,2020-07-11,60.4,3.1
Chennai,Saidapet,2020-07-12,62.7,2.3
Chennai,Saidapet,2020-07-13,63.7,1
Chennai,Saidapet,2020-07-14,66,2.3
Chennai,Saidapet,2020-07-15,70.6,4.6
Chennai,Saidapet,2020-07-16,77.1,6.5
Chennai,Saidapet,2020-07-17,80.1,3
Chennai,Saidapet,2020-07-18,81.4,1.3
Chennai,Saidapet,2020-07-19,85.3,3.9
Chennai,Saidapet,2020-07-20,86,0.7
Chennai,Saidapet,2020-07-21,90.1,4.1
Chennai,Saidapet,2020-07-22,97.2,7.1
Chennai,Saidapet,2020-07-23,98.6,1.4
Chennai,Saidapet,2020-07-24,104.4,5.8
Chennai,Saidapet,2020-07-25,108.7,4.3
Chennai,Saidapet,2020-07-26,114.2,5.5
Chennai,Saidapet,2020-07-27,117.2,3
Chennai,Saidapet,2020-07-28,121.8,4.6
Chennai,Saidapet,2020-07-29,122.4,0.6
Chennai,Saidapet,2020-07-30,125.8,3.4
Chennai,Saidapet,2020-07-31,129.5,3.7
Chennai,Saidapet,2020-08-01,134.2,4.7
Chennai,Saidapet,2020-08-02,137.8,3.6
Chennai,Saidapet,2020-08-03,143,5.2
Chennai,Saidapet,2020-08-04,147.7,4.7
Chennai,Saidapet,2020-08-05,150.7,3
Chennai,Saidapet,2020-08-06,153.6,2.9
Chennai,Saidapet,2020-08-07,159.8,6.2
Chennai,Saidapet,2020-08-08,164.6,4.8
Chennai,Saidapet,2020-08-09,167.5,2.9
Chennai,Saidapet,2020-08-10,173.3,5.8
Chennai,Saidapet,2020-08-11,176.5,3.2
Chennai,Saidapet,2020-08-12,178.6,2.1
Chennai,Saidapet,2020-08-13,181.7,3.1
Chennai,Saidapet,2020-08-14,184.2,2.5
Chennai,Saidapet,2020-08-15,187.3,3.1
Chennai,Saidapet,2020-08-16,191.1,3.8
Chennai,Saidapet,2020-08-17,201.5,10.4
Chennai,Saidapet,2020-08-18,203.6,2.1
Chennai,Saidapet,2020-08-19,208.6,5
Chennai,Saidapet,2020-08-20,213.4,4.8
Chennai,Saidapet,2020-08-21,216.2,2.8
Chennai,Saidapet,2020-08-22,219,2.8
Chennai,Saidapet,2020-08-23,222.4,3.4
Chennai,Saidapet,2020-08-24,225.1,2.7
Chennai,Saidapet,2020-08-25,227.1,2
Chennai,Saidapet,2020-08-26,227.8,0.7
Chennai,Saidapet,2020-08-27,229.8,2
Chennai,Saidapet,2020-08-28,231.8,2
Chennai,Saidapet,2020-08-29,236.8,5
Chennai,Saidapet,2020-08-30,246.9,10.1
Chennai,Saidapet,2020-08-31,249.7,2.8
Chennai,Saidapet,2020-09-01,254.5,4.8
Chennai,Saidapet,2020-09-02,256,1.5
Chennai,Saidapet,2020-09-03,257.1,1.1
Chennai,Saidapet,2020-09-04,259.7,2.6
Chennai,Saidapet,2020-09-05,261.6,1.9
Chennai,Saidapet,2020-09-06,265,3.4
Chennai,Saidapet,2020-09-07,266.8,1.8
Chennai,Saidapet,2020-09-08,271.3,4.5
Chennai,Saidapet,2020-09-09,273.4,2.1
Chennai,Saidapet,2020-09-10,278,4.6
Chennai,Saidapet,2020-09-11,282,4
Chennai,Saidapet,2020-09-12,285.2,3.2
Chennai,Saidapet,2020-09-13,285.8,0.6
Chennai,Saidapet,2020-09-14,286.7,0.9
Chennai,Saidapet,2020-09-15,289.3,2.6
Chennai,Saidapet,2020-09-16,292.3,3
Chennai,Saidapet,2020-09-17,299.2,6.9
Chennai,Saidapet,2020-09-18,300.2,1
Chennai,Saidapet,2020-09-19,312.3,12.1
Chennai,Saidapet,2020-09-20,318,5.7
Chennai,Saidapet,2020-09-21,319.4,1.4
Chennai,Saidapet,2020-09-22,323.7,4.3
Chennai,Saidapet,2020-09-23,326.2,2.5
Chennai,Saidapet,2020-09-24,330.4,4.2
Chennai,Saidapet,2020-09-25,335.4,5
Chennai,Saidapet,2020-09-26,340,4.6
Chennai,Saidapet,2020-09-27,350.7,10.7
Chennai,Saidapet,2020-09-28,356.1,5.4
Chennai,Saidapet,2020-09-29,360.1,4
Chennai,Saidapet,2020-09-30,375.9,15.8
Chennai,Saidapet,2020-10-01,13.8,13.8
Chennai,Saidapet,2020-10-02,15.6,1.8
Chennai,Saidapet,2020-10-03,23.1,7.5
Chennai,Saidapet,2020-10-04,26.6,3.5
Chennai,Saidapet,2020-10-05,32.6,6
Chennai,Saidapet,2020-10-06,38.2,5.6
Chennai,Saidapet,2020-10-07,46.3,8.1
Chennai,Saidapet,2020-10-08,50.8,4.5
Chennai,Saidapet,2020-10-09,57.5,6.7
Chennai,Saidapet,2020-10-10,59.4,1.9
Chennai,Saidapet,2020-10-11,64.1,4.7
Chennai,Saidapet,2020-10-12,67.4,3.3
Chennai,Saidapet,2020-10-13,67.9,0.5
Chennai,Saidapet,2020-10-14,71,3.1
Chennai,Saidapet,2020-10-15,73,2
Chennai,Saidapet,2020-10-16,80.6,7.6
Chennai,Saidapet,2020-10-17,88,7.4
Chennai,Saidapet,2020-10-18,94.6,6.6
Chennai,Saidapet,2020-10-19,100.6,6
Chennai,Saidapet,2020-10-20,109.2,8.6
Chennai,Saidapet,2020-10-21,117.5,8.3
Chennai,Saidapet,2020-10-22,125,7.5
Chennai,Saidapet,2020-10-23,133.4,8.4
Chennai,Saidapet,2020-10-24,147.9,14.5
Chennai,Saidapet,2020-10-25,164.2,16.3
Chennai,Saidapet,2020-10-26,183.1,18.9
Chennai,Saidapet,2020-10-27,203.2,20.1
Chennai,Saidapet,2020-10-28,216.8,13.6
Chennai,Saidapet,2020-10-29,222.4,5.6
Chennai,Saidapet,2020-10-30,227.6,5.2
Chennai,Saidapet,2020-10-31,235.1,7.5
Chennai,Saidapet,2020-11-01,244.5,9.4
Chennai,Saidapet,2020-11-02,259.3,14.8
Chennai,Saidapet,2020-11-03,267.5,8.2
Chennai,Saidapet,2020-11-04,277.5,10
Chennai,Saidapet,2020-11-05,292.8,15.3
Chennai,Saidapet,2020-11-06,312.7,19.9
Chennai,Saidapet,2020-11-07,326.9,14.2
Chennai,Saidapet,2020-11-08,336.9,10
Chennai,Saidapet,2020-11-09,345.1,8.2
Chennai,Saidapet,2020-11-10,349.7,4.6
Chennai,Saidapet,2020-11-11,366.8,17.1
Chennai,Saidapet,2020-11-12,394.3,27.5
Chennai,Saidapet,2020-11-13,447.7,53.4
Chennai,Saidapet,2020-11-14,473.8,26.1
Chennai,Saidapet,2020-11-15,480.9,7.1
Chennai,Saidapet,2020-11-16,487,6.1
Chennai,Saidapet,2020-11-17,490,3
Chennai,Saidapet,2020-11-18,499.8,9.8
Chennai,Saidapet,2020-11-19,513.1,13.3
Chennai,Saidapet,2020-11-20,515.3,2.2
Chennai,Saidapet,2020-11-21,519,3.7
Chennai,Saidapet,2020-11-22,522,3
Chennai,Saidapet,2020-11-23,526.9,4.9
Chennai,Saidapet,2020-11-24,534.7,7.8
Chennai,Saidapet,2020-11-25,566,31.3
Chennai,Saidapet,2020-11-26,576.6,10.6
Chennai,Saidapet,2020-11-27,589.8,13.2
Chennai,Saidapet,2020-11-28,591.5,1.7
Chennai,Saidapet,2020-11-29,598.4,6.9
Chennai,Saidapet,2020-11-30,599.9,1.5
Chennai,Saidapet,2020-12-01,606.3,6.4
Chennai,Saidapet,2020-12-02,616.9,10.6
Chennai,Saidapet,2020-12-03,624.7,7.8
Chennai,Saidapet,2020-12-04,633.7,9
Chennai,Saidapet,2020-12-05,642.9,9.2
Chennai,Saidapet,2020-12-06,648.9,6
Chennai,Saidapet,2020-12-07,654.3,5.4
Chennai,Saidapet,2020-12-08,655.7,1.4
Chennai,Saidapet,2020-12-09,659.5,3.8
Chennai,Saidapet,2020-12-10,660.4,0.9
Chennai,Saidapet,2020-12-11,665.1,4.7
Chennai,Saidapet,2020-12-12,668.5,3.4
Chennai,Saidapet,2020-12-13,671.8,3.3
Chennai,Saidapet,2020-12-14,681.1,9.3
Chennai,Saidapet,2020-12-15,684.5,3.4
Chennai,Saidapet,2020-12-16,689,4.5
Chennai,Saidapet,2020-12-17,690.4,1.4
Chennai,Saidapet,2020-12-18,690.5,0.1
Chennai,Saidapet,2020-12-19,690.6,0.1
Chennai,Saidapet,2020-12-20,690.6,0
Chennai,Saidapet,2020-12-21,690.7,0.1
Chennai,Saidapet,2020-12-22,692.7,2
Chennai,Saidapet,2020-12-23,700.1,7.4
Chennai,Saidapet,2020-12-24,709.5,9.4
Chennai,Saidapet,2020-12-25,712.3,2.8
Chennai,Saidapet,2020-12-26,719,6.7
Chennai,Saidapet,2020-12-27,719.6,0.6
Chennai,Saidapet,2020-12-28,727.2,7.6
Chennai,Saidapet,2020-12-29,730.7,3.5
Chennai,Saidapet,2020-12-30,733,2.3
Chennai,Saidapet,2020-12-31,735.4,2.4
Chennai,Minambakkam,2020-01-01,1.5,1.5
Chennai,Minambakkam,2020-01-02,3.8,2.3
Chennai,Minambakkam,2020-01-03,5.6,1.8
Chennai,Minambakkam,2020-01-04,6.7,1.1
Chennai,Minambakkam,2020-01-05,8.1,1.4
Chennai,Minambakkam,2020-01-06,8.5,0.4
Chennai,Minambakkam,2020-01-07,10.4,1.9
Chennai,Minambakkam,2020-01-08,12,1.6
Chennai,Minambakkam,2020-01-09,12.6,0.6
Chennai,Minambakkam,2020-01-10,13.4,0.8
Chennai,Minambakkam,2020-01-11,14,0.6
Chennai,Minambakkam,2020-01-12,14.9,0.9
Chennai,Minambakkam,2020-01-13,17.3,2.4
Chennai,Minambakkam,2020-01-14,18.5,1.2
Chennai,Minambakkam,2020-01-15,19.2,0.7
Chennai,Minambakkam,2020-01-16,21.2,2
Chennai,Minambakkam,2020-01-17,22.8,1.6
Chennai,Minambakkam,2020-01-18,23.2,0.4
Chennai,Minambakkam,2020-01-19,23.4,0.2
Chennai,Minambakkam,2020-01-20,23.5,0.1
Chennai,Minambakkam,2020-01-21,23.5,0
Chennai,Minambakkam,2020-01-22,23.6,0.1
Chennai,Minambakkam,2020-01-23,23.6,0
Chennai,Minambakkam,2020-01-24,23.6,0
Chennai,Minambakkam,2020-01-25,24,0.4
Chennai,Minambakkam,2020-01-26,24.1,0.1
Chennai,Minambakkam,2020-01-27,24.7,0.6
Chennai,Minambakkam,2020-01-28,24.9,0.2
Chennai,Minambakkam,2020-01-29,25.1,0.2
Chennai,Minambakkam,2020-01-30,25.1,0
Chennai,Minambakkam,2020-01-31,25.5,0.4
Chennai,Minambakkam,2020-02-01,25.5,0
Chennai,Minambakkam,2020-02-02,25.6,0.1
Chennai,Minambakkam,2020-02-03,25.7,0.1
Chennai,Minambakkam,2020-02-04,25.7,0
Chennai,Minambakkam,2020-02-05,25.7,0
Chennai,Minambakkam,2020-02-06,25.9,0.2
Chennai,Minambakkam,2020-02-07,26.5,0.6
Chennai,Minambakkam,2020-02-08,26.9,0.4
Chennai,Minambakkam,2020-02-09,26.9,0
Chennai,Minambakkam,2020-02-10,26.9,0
Chennai,Minambakkam,2020-02-11,26.9,0
Chennai,Minambakkam,2020-02-12,27.3,0.4
Chennai,Minambakkam,2020-02-13,27.8,0.5
Chennai,Minambakkam,2020-02-14,28.3,0.5
Chennai,Minambakkam,2020-02-15,28.5,0.2
Chennai,Minambakkam,2020-02-16,30,1.5
Chennai,Minambakkam,2020-02-17,33.1,3.1
Chennai,Minambakkam,2020-02-18,33.9,0.8
Chennai,Minambakkam,2020-02-19,34.7,0.8
Chennai,Minambakkam,2020-02-20,34.8,0.1
Chennai,Minambakkam,2020-02-21,34.8,0
Chennai,Minambakkam,2020-02-22,35.3,0.5
Chennai,Minambakkam,2020-02-23,35.6,0.3
Chennai,Minambakkam,2020-02-24,38.5,2.9
Chennai,Minambakkam,2020-02-25,39.2,0.7
Chennai,Minambakkam,2020-02-26,39.2,0
Chennai,Minambakkam,2020-02-27,39.8,0.6
Chennai,Minambakkam,2020-02-28,40.2,0.4
Chennai,Minambakkam,2020-03-01,0.1,0.1
Chennai,Minambakkam,2020-03-02,0.1,0
Chennai,Minambakkam,2020-03-03,0.5,0.4
Chennai,Minambakkam,2020-03-04,0.9,0.4
Chennai,Minambakkam,2020-03-05,1,0.1
Chennai,Minambakkam,2020-03-06,1,0
Chennai,Minambakkam,2020-03-07,1.7,0.7
Chennai,Minambakkam,2020-03-08,1.7,0
Chennai,Minambakkam,2020-03-09,1.7,0
Chennai,Minambakkam,2020-03-10,2.1,0.4
Chennai,Minambakkam,2020-03-11,2.2,0.1
Chennai,Minambakkam,2020-03-12,3,0.8
Chennai,Minambakkam,2020-03-13,3.1,0.1
Chennai,Minambakkam,2020-03-14,3.5,0.4
Chennai,Minambakkam,2020-03-15,3.5,0
Chennai,Minambakkam,2020-03-16,3.5,0
Chennai,Minambakkam,2020-03-17,3.6,0.1
Chennai,Minambakkam,2020-03-18,4,0.4
Chennai,Minambakkam,2020-03-19,4,0
Chennai,Minambakkam,2020-03-20,4,0
Chennai,Minambakkam,2020-03-21,4.1,0.1
Chennai,Minambakkam,2020-03-22,5.9,1.8
Chennai,Minambakkam,2020-03-23,5.9,0
Chennai,Minambakkam,2020-03-24,5.9,0
Chennai,Minambakkam,2020-03-25,7.2,1.3
Chennai,Minambakkam,2020-03-26,7.2,0
Chennai,Minambakkam,2020-03-27,7.5,0.3
Chennai,Minambakkam,2020-03-28,7.5,0
Chennai,Minambakkam,2020-03-29,7.6,0.1
Chennai,Minambakkam,2020-03-30,7.6,0
Chennai,Minambakkam,2020-03-31,7.6,0
Chennai,Minambakkam,2020-04-01,8.4,0.8
Chennai,Minambakkam,2020-04-02,8.7,0.3
Chennai,Minambakkam,2020-04-03,8.8,0.1
Chennai,Minambakkam,2020-04-04,8.9,0.1
Chennai,Minambakkam,2020-04-05,9.6,0.7
Chennai,Minambakkam,2020-04-06,12.2,2.6
Chennai,Minambakkam,2020-04-07,12.4,0.2
Chennai,Minambakkam,2020-04-08,12.4,0
Chennai,Minambakkam,2020-04-09,12.4,0
Chennai,Minambakkam,2020-04-10,12.9,0.5
Chennai,Minambakkam,2020-04-11,13.1,0.2
Chennai,Minambakkam,2020-04-12,14,0.9
Chennai,Minambakkam,2020-04-13,14.6,0.6
Chennai,Minambakkam,2020-04-14,15.5,0.9
Chennai,Minambakkam,2020-04-15,16.1,0.6
Chennai,Minambakkam,2020-04-16,18.4,2.3
Chennai,Minambakkam,2020-04-17,18.8,0.4
Chennai,Minambakkam,2020-04-18,19.9,1.1
Chennai,Minambakkam,2020-04-19,20.2,0.3
Chennai,Minambakkam,2020-04-20,20.2,0
Chennai,Minambakkam,2020-04-21,20.2,0
Chennai,Minambakkam,2020-04-22,21.4,1.2
Chennai,Minambakkam,2020-04-23,22.8,1.4
Chennai,Minambakkam,2020-04-24,22.8,0
Chennai,Minambakkam,2020-04-25,23.2,0.4
Chennai,Minambakkam,2020-04-26,24.2,1
Chennai,Minambakkam,2020-04-27,24.3,0.1
Chennai,Minambakkam,2020-04-28,24.8,0.5
Chennai,Minambakkam,2020-04-29,24.9,0.1
Chennai,Minambakkam,2020-04-30,24.9,0
Chennai,Minambakkam,2020-05-01,25.6,0.7
Chennai,Minambakkam,2020-05-02,26.4,0.8
Chennai,Minambakkam,2020-05-03,27.7,1.3
Chennai,Minambakkam,2020-05-04,29.9,2.2
Chennai,Minambakkam,2020-05-05,31.4,1.5
Chennai,Minambakkam,2020-05-06,33.9,2.5
Chennai,Minambakkam,2020-05-07,37.9,4
Chennai,Minambakkam,2020-05-08,41.9,4
Chennai,Minambakkam,2020-05-09,43.7,1.8
Chennai,Minambakkam,2020-05-10,43.8,0.1
Chennai,Minambakkam,2020-05-11,46.4,2.6
Chennai,Minambakkam,2020-05-12,48.6,2.2
Chennai,Minambakkam,2020-05-13,50.2,1.6
Chennai,Minambakkam,2020-05-14,51,0.8
Chennai,Minambakkam,2020-05-15,51.5,0.5
Chennai,Minambakkam,2020-05-16,53.9,2.4
Chennai,Minambakkam,2020-05-17,57,3.1
Chennai,Minambakkam,2020-05-18,59.6,2.6
Chennai,Minambakkam,2020-05-19,62.8,3.2
Chennai,Minambakkam,2020-05-20,64.9,2.1
Chennai,Minambakkam,2020-05-21,66.4,1.5
Chennai,Minambakkam,2020-05-22,66.6,0.2
Chennai,Minambakkam,2020-05-23,66.6,0
Chennai,Minambakkam,2020-05-24,67.2,0.6
Chennai,Minambakkam,2020-05-25,67.5,0.3
Chennai,Minambakkam,2020-05-26,69,1.5
Chennai,Minambakkam,2020-05-27,69.1,0.1
Chennai,Minambakkam,2020-05-28,69.6,0.5
Chennai,Minambakkam,2020-05-29,69.8,0.2
Chennai,Minambakkam,2020-05-30,70.3,0.5
Chennai,Minambakkam,2020-05-31,71.5,1.2
Chennai,Minambakkam,2020-06-01,1.2,1.2
Chennai,Minambakkam,2020-06-02,2.3,1.1
Chennai,Minambakkam,2020-06-03,6,3.7
Chennai,Minambakkam,2020-06-04,8.6,2.6
Chennai,Minambakkam,2020-06-05,12.6,4
Chennai,Minambakkam,2020-06-06,13.2,0.6
Chennai,Minambakkam,2020-06-07,18.4,5.2
Chennai,Minambakkam,2020-06-08,19.9,1.5
Chennai,Minambakkam,2020-06-09,23.7,3.8
Chennai,Minambakkam,2020-06-10,25,1.3
Chennai,Minambakkam,2020-06-11,26.3,1.3
Chennai,Minambakkam,2020-06-12,29,2.7
Chennai,Minambakkam,2020-06-13,31.7,2.7
Chennai,Minambakkam,2020-06-14,40,8.3
Chennai,Minambakkam,2020-06-15,44.2,4.2
Chennai,Minambakkam,2020-06-16,45.3,1.1
Chennai,Minambakkam,2020-06-17,45.9,0.6
Chennai,Minambakkam,2020-06-18,48.4,2.5
Chennai,Minambakkam,2020-06-19,49.4,1
Chennai,Minambakkam,2020-06-20,51.8,2.4
Chennai,Minambakkam,2020-06-21,54.3,2.5
Chennai,Minambakkam,2020-06-22,57.3,3
Chennai,Minambakkam,2020-06-23,63.6,6.3
Chennai,Minambakkam,2020-06-24,66.2,2.6
Chennai,Minambakkam,2020-06-25,67.5,1.3
Chennai,Minambakkam,2020-06-26,68.7,1.2
Chennai,Minambakkam,2020-06-27,72.6,3.9
Chennai,Minambakkam,2020-06-28,74.6,2
Chennai,Minambakkam,2020-06-29,81.2,6.6
Chennai,Minambakkam,2020-06-30,83.8,2.6
Chennai,Minambakkam,2020-07-01,85.3,1.5
Chennai,Minambakkam,2020-07-02,88.2,2.9
Chennai,Minambakkam,2020-07-03,92.3,4.1
Chennai,Minambakkam,2020-07-04,94,1.7
Chennai,Minambakkam,2020-07-05,97.5,3.5
Chennai,Minambakkam,2020-07-06,102.1,4.6
Chennai,Minambakkam,2020-07-07,105.1,3
Chennai,Minambakkam,2020-07-08,106.9,1.8
Chennai,Minambakkam,2020-07-09,109.7,2.8
Chennai,Minambakkam,2020-07-10,116.4,6.7
Chennai,Minambakkam,2020-07-11,119.9,3.5
Chennai,Minambakkam,2020-07-12,126,6.1
Chennai,Minambakkam,2020-07-13,131.7,5.7
Chennai,Minambakkam,2020-07-14,135,3.3
Chennai,Minambakkam,2020-07-15,141.6,6.6
Chennai,Minambakkam,2020-07-16,147.1,5.5
Chennai,Minambakkam,2020-07-17,149.2,2.1
Chennai,Minambakkam,2020-07-18,152.1,2.9
Chennai,Minambakkam,2020-07-19,155.9,3.8
Chennai,Minambakkam,2020-07-20,160.7,4.8
Chennai,Minambakkam,2020-07-21,166.1,5.4
Chennai,Minambakkam,2020-07-22,168.4,2.3
Chennai,Minambakkam,2020-07-23,170.8,2.4
Chennai,Minambakkam,2020-07-24,173.7,2.9
Chennai,Minambakkam,2020-07-25,178.7,5
Chennai,Minambakkam,2020-07-26,184.2,5.5
Chennai,Minambakkam,2020-07-27,188.3,4.1
Chennai,Minambakkam,2020-07-28,193.3,5
Chennai,Minambakkam,2020-07-29,199.5,6.2
Chennai,Minambakkam,2020-07-30,204.1,4.6
Chennai,Minambakkam,2020-07-31,207.6,3.5
Chennai,Minambakkam,2020-08-01,213.5,5.9
Chennai,Minambakkam,2020-08-02,217.1,3.6
Chennai,Minambakkam,2020-08-03,222.3,5.2
Chennai,Minambakkam,2020-08-04,227.3,5
Chennai,Minambakkam,2020-08-05,230.1,2.8
Chennai,Minambakkam,2020-08-06,233.8,3.7
Chennai,Minambakkam,2020-08-07,237.7,3.9
Chennai,Minambakkam,2020-08-08,241.4,3.7
Chennai,Minambakkam,2020-08-09,246.8,5.4
Chennai,Minambakkam,2020-08-10,252.2,5.4
Chennai,Minambakkam,2020-08-11,255.4,3.2
Chennai,Minambakkam,2020-08-12,260.4,5
Chennai,Minambakkam,2020-08-13,263.4,3
Chennai,Minambakkam,2020-08-14,269,5.6
Chennai,Minambakkam,2020-08-15,274.4,5.4
Chennai,Minambakkam,2020-08-16,279.2,4.8
Chennai,Minambakkam,2020-08-17,287.1,7.9
Chennai,Minambakkam,2020-08-18,292.8,5.7
Chennai,Minambakkam,2020-08-19,297.3,4.5
Chennai,Minambakkam,2020-08-20,303.4,6.1
Chennai,Minambakkam,2020-08-21,308.4,5
Chennai,Minambakkam,2020-08-22,313.9,5.5
Chennai,Minambakkam,2020-08-23,316.8,2.9
Chennai,Minambakkam,2020-08-24,320.3,3.5
Chennai,Minambakkam,2020-08-25,325.8,5.5
Chennai,Minambakkam,2020-08-26,328.6,2.8
Chennai,Minambakkam,2020-08-27,333.8,5.2
Chennai,Minambakkam,2020-08-28,336.3,2.5
Chennai,Minambakkam,2020-08-29,341,4.7
Chennai,Minambakkam,2020-08-30,346.5,5.5
Chennai,Minambakkam,2020-08-31,349.9,3.4
Chennai,Minambakkam,2020-09-01,356.7,6.8
Chennai,Minambakkam,2020-09-02,358.7,2
Chennai,Minambakkam,2020-09-03,363.9,5.2
Chennai,Minambakkam,2020-09-04,372.2,8.3
Chennai,Minambakkam,2020-09-05,377.4,5.2
Chennai,Minambakkam,2020-09-06,381.8,4.4
Chennai,Minambakkam,2020-09-07,385.5,3.7
Chennai,Minambakkam,2020-09-08,389.5,4
Chennai,Minambakkam,2020-09-09,393.4,3.9
Chennai,Minambakkam,2020-09-10,398,4.6
Chennai,Minambakkam,2020-09-11,408.3,10.3
Chennai,Minambakkam,2020-09-12,411.9,3.6
Chennai,Minambakkam,2020-09-13,414.5,2.6
Chennai,Minambakkam,2020-09-14,418.6,4.1
Chennai,Minambakkam,2020-09-15,423.8,5.2
Chennai,Minambakkam,2020-09-16,428.5,4.7
Chennai,Minambakkam,2020-09-17,435,6.5
Chennai,Minambakkam,2020-09-18,439.6,4.6
Chennai,Minambakkam,2020-09-19,446.1,6.5
Chennai,Minambakkam,2020-09-20,451.9,5.8
Chennai,Minambakkam,2020-09-21,456.8,4.9
Chennai,Minambakkam,2020-09-22,459.6,2.8
Chennai,Minambakkam,2020-09-23,465.1,5.5
Chennai,Minambakkam,2020-09-24,469.2,4.1
Chennai,Minambakkam,2020-09-25,476.5,7.3
Chennai,Minambakkam,2020-09-26,480.8,4.3
Chennai,Minambakkam,2020-09-27,485.7,4.9
Chennai,Minambakkam,2020-09-28,493.7,8
Chennai,Minambakkam,2020-09-29,499.9,6.2
Chennai,Minambakkam,2020-09-30,511.1,11.2
Chennai,Minambakkam,2020-10-01,6.8,6.8
Chennai,Minambakkam,2020-10-02,10,3.2
Chennai,Minambakkam,2020-10-03,17.8,7.8
Chennai,Minambakkam,2020-10-04,22.7,4.9
Chennai,Minambakkam,2020-10-05,30.2,7.5
Chennai,Minambakkam,2020-10-06,36.9,6.7
Chennai,Minambakkam,2020-10-07,43.6,6.7
Chennai,Minambakkam,2020-10-08,46,2.4
Chennai,Minambakkam,2020-10-09,51.9,5.9
Chennai,Minambakkam,2020-10-10,56.8,4.9
Chennai,Minambakkam,2020-10-11,59.8,3
Chennai,Minambakkam,2020-10-12,64.7,4.9
Chennai,Minambakkam,2020-10-13,70.4,5.7
Chennai,Minambakkam,2020-10-14,75.8,5.4
Chennai,Minambakkam,2020-10-15,80,4.2
Chennai,Minambakkam,2020-10-16,85.5,5.5
Chennai,Minambakkam,2020-10-17,93.1,7.6
Chennai,Minambakkam,2020-10-18,106.9,13.8
Chennai,Minambakkam,2020-10-19,116.5,9.6
Chennai,Minambakkam,2020-10-20,127.9,11.4
Chennai,Minambakkam,2020-10-21,140.8,12.9
Chennai,Minambakkam,2020-10-22,150.6,9.8
Chennai,Minambakkam,2020-10-23,160.2,9.6
Chennai,Minambakkam,2020-10-24,177.5,17.3
Chennai,Minambakkam,2020-10-25,194.4,16.9
Chennai,Minambakkam,2020-10-26,209.1,14.7
Chennai,Minambakkam,2020-10-27,232.3,23.2
Chennai,Minambakkam,2020-10-28,251.5,19.2
Chennai,Minambakkam,2020-10-29,266.8,15.3
Chennai,Minambakkam,2020-10-30,282.1,15.3
Chennai,Minambakkam,2020-10-31,295.7,13.6
Chennai,Minambakkam,2020-11-01,308.5,12.8
Chennai,Minambakkam,2020-11-02,322.4,13.9
Chennai,Minambakkam,2020-11-03,336.3,13.9
Chennai,Minambakkam,2020-11-04,349.2,12.9
Chennai,Minambakkam,2020-11-05,366.8,17.6
Chennai,Minambakkam,2020-11-06,386.8,20
Chennai,Minambakkam,2020-11-07,407.9,21.1
Chennai,Minambakkam,2020-11-08,425.3,17.4
Chennai,Minambakkam,2020-11-09,436.7,11.4
Chennai,Minambakkam,2020-11-10,448.5,11.8
Chennai,Minambakkam,2020-11-11,457.5,9
Chennai,Minambakkam,2020-11-12,479.3,21.8
Chennai,Minambakkam,2020-11-13,503.7,24.4
Chennai,Minambakkam,2020-11-14,508.8,5.1
Chennai,Minambakkam,2020-11-15,514.7,5.9
Chennai,Minambakkam,2020-11-16,525.9,11.2
Chennai,Minambakkam,2020-11-17,535.6,9.7
Chennai,Minambakkam,2020-11-18,542.7,7.1
Chennai,Minambakkam,2020-11-19,549.2,6.5
Chennai,Minambakkam,2020-11-20,553,3.8
Chennai,Minambakkam,2020-11-21,561.5,8.5
Chennai,Minambakkam,2020-11-22,575,13.5
Chennai,Minambakkam,2020-11-23,582.2,7.2
Chennai,Minambakkam,2020-11-24,597.1,14.9
Chennai,Minambakkam,2020-11-25,615.7,18.6
Chennai,Minambakkam,2020-11-26,628.9,13.2
Chennai,Minambakkam,2020-11-27,643.2,14.3
Chennai,Minambakkam,2020-11-28,653.8,10.6
